design_id,applicationNumber,registrationNumber,articleName,LCCode,image_id,image_url,image_local_path,source_json,modality,id
3020000016129-09-01,3020000016129,3002683600000,음료용 병,09-01,3020000016129-02,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0edd65ac4880d0f0c25087b935b4ee47a7a96c2768917e36893192bb5fa009d41,img/3020000016129-09-01__3020000016129-02.JPG,2000_json/3020000016129-02.json,image+text,3020000016129-09-01::3020000016129-02
3020000016129-09-01,3020000016129,3002683600000,음료용 병,09-01,3020000016129-03,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0edd65ac4880d0f0c25087b935b4ee47a7a96c2768917e368eea0fa2f152c0f75,img/3020000016129-09-01__3020000016129-03.JPG,2000_json/3020000016129-03.json,image+text,3020000016129-09-01::3020000016129-03
3020000016129-09-01,3020000016129,3002683600000,음료용 병,09-01,3020000016129-04,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0edd65ac4880d0f0c25087b935b4ee47a7a96c2768917e368d9c911e2facfa40e,img/3020000016129-09-01__3020000016129-04.JPG,2000_json/3020000016129-04.json,image+text,3020000016129-09-01::3020000016129-04
3020000016129-09-01,3020000016129,3002683600000,음료용 병,09-01,3020000016129-05,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0edd65ac4880d0f0c25087b935b4ee47a7a96c2768917e3682b88fbb6eaeb0847,img/3020000016129-09-01__3020000016129-05.JPG,2000_json/3020000016129-05.json,image+text,3020000016129-09-01::3020000016129-05
3020000016129-09-01,3020000016129,3002683600000,음료용 병,09-01,3020000016129-06,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0edd65ac4880d0f0c25087b935b4ee47a7a96c2768917e36832690660120be755,img/3020000016129-09-01__3020000016129-06.JPG,2000_json/3020000016129-06.json,image+text,3020000016129-09-01::3020000016129-06
3020000016129-09-01,3020000016129,3002683600000,음료용 병,09-01,3020000016129-07,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0edd65ac4880d0f0c25087b935b4ee47a7a96c2768917e36803b2d9c26cdf606a,img/3020000016129-09-01__3020000016129-07.JPG,2000_json/3020000016129-07.json,image+text,3020000016129-09-01::3020000016129-07
3020000016129-09-01,3020000016129,3002683600000,음료용 병,09-01,3020000016129-09,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0edd65ac4880d0f0c25087b935b4ee47a7a96c2768917e36865cab326eeaabbeb,img/3020000016129-09-01__3020000016129-09.JPG,2000_json/3020000016129-09.json,image+text,3020000016129-09-01::3020000016129-09
3020000016422-09-01,3020000016422,3002747180000,화장품 용기,09-01,3020000016422-01,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0edd65ac4880d0f0cde88f35c1b19cc9c7da73aaad57b41ba71142aa68294f98d,img/3020000016422-09-01__3020000016422-01.JPG,2000_json/3020000016422-01.json,image+text,3020000016422-09-01::3020000016422-01
3020000016422-09-01,3020000016422,3002747180000,화장품 용기,09-01,3020000016422-02,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0edd65ac4880d0f0cde88f35c1b19cc9c7da73aaad57b41baf556810c270468dd,img/3020000016422-09-01__3020000016422-02.JPG,2000_json/3020000016422-02.json,image+text,3020000016422-09-01::3020000016422-02
3020000016422-09-01,3020000016422,3002747180000,화장품 용기,09-01,3020000016422-03,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0edd65ac4880d0f0cde88f35c1b19cc9c7da73aaad57b41ba5e73e17b64bb09fd,img/3020000016422-09-01__3020000016422-03.JPG,2000_json/3020000016422-03.json,image+text,3020000016422-09-01::3020000016422-03
3020000016422-09-01,3020000016422,3002747180000,화장품 용기,09-01,3020000016422-04,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0edd65ac4880d0f0cde88f35c1b19cc9c7da73aaad57b41ba24d5cfeb610dc905,img/3020000016422-09-01__3020000016422-04.JPG,2000_json/3020000016422-04.json,image+text,3020000016422-09-01::3020000016422-04
3020000016422-09-01,3020000016422,3002747180000,화장품 용기,09-01,3020000016422-05,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0edd65ac4880d0f0cde88f35c1b19cc9c7da73aaad57b41baf44ca75c4e1327b2,img/3020000016422-09-01__3020000016422-05.JPG,2000_json/3020000016422-05.json,image+text,3020000016422-09-01::3020000016422-05
3020000016422-09-01,3020000016422,3002747180000,화장품 용기,09-01,3020000016422-06,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0edd65ac4880d0f0cde88f35c1b19cc9c7da73aaad57b41ba3b3dd0d7e456bc22,img/3020000016422-09-01__3020000016422-06.JPG,2000_json/3020000016422-06.json,image+text,3020000016422-09-01::3020000016422-06
3020000016422-09-01,3020000016422,3002747180000,화장품 용기,09-01,3020000016422-07,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0edd65ac4880d0f0cde88f35c1b19cc9c7da73aaad57b41ba6ad411a873cfd3b1,img/3020000016422-09-01__3020000016422-07.JPG,2000_json/3020000016422-07.json,image+text,3020000016422-09-01::3020000016422-07
3020000016423-09-01,3020000016423,3002747190000,화장품 용기,09-01,3020000016423-01,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0edd65ac4880d0f0cde88f35c1b19cc9c55a541844b9516d237714a24bd6ab62a,img/3020000016423-09-01__3020000016423-01.JPG,2000_json/3020000016423-01.json,image+text,3020000016423-09-01::3020000016423-01
3020000016423-09-01,3020000016423,3002747190000,화장품 용기,09-01,3020000016423-02,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0edd65ac4880d0f0cde88f35c1b19cc9c55a541844b9516d20e124d85b6a93260,img/3020000016423-09-01__3020000016423-02.JPG,2000_json/3020000016423-02.json,image+text,3020000016423-09-01::3020000016423-02
3020000016423-09-01,3020000016423,3002747190000,화장품 용기,09-01,3020000016423-03,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0edd65ac4880d0f0cde88f35c1b19cc9c55a541844b9516d2ef60ab6e88d31209,img/3020000016423-09-01__3020000016423-03.JPG,2000_json/3020000016423-03.json,image+text,3020000016423-09-01::3020000016423-03
3020000016423-09-01,3020000016423,3002747190000,화장품 용기,09-01,3020000016423-04,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0edd65ac4880d0f0cde88f35c1b19cc9c55a541844b9516d250214f8bb0dbfb7c,img/3020000016423-09-01__3020000016423-04.JPG,2000_json/3020000016423-04.json,image+text,3020000016423-09-01::3020000016423-04
3020000016423-09-01,3020000016423,3002747190000,화장품 용기,09-01,3020000016423-05,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0edd65ac4880d0f0cde88f35c1b19cc9c55a541844b9516d2b564aecd9249db00,img/3020000016423-09-01__3020000016423-05.JPG,2000_json/3020000016423-05.json,image+text,3020000016423-09-01::3020000016423-05
3020000016423-09-01,3020000016423,3002747190000,화장품 용기,09-01,3020000016423-06,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0edd65ac4880d0f0cde88f35c1b19cc9c55a541844b9516d23c5b364a9975a151,img/3020000016423-09-01__3020000016423-06.JPG,2000_json/3020000016423-06.json,image+text,3020000016423-09-01::3020000016423-06
3020000016423-09-01,3020000016423,3002747190000,화장품 용기,09-01,3020000016423-07,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0edd65ac4880d0f0cde88f35c1b19cc9c55a541844b9516d2365bf5ffd43b2da9,img/3020000016423-09-01__3020000016423-07.JPG,2000_json/3020000016423-07.json,image+text,3020000016423-09-01::3020000016423-07
3020000016430-09-01,3020000016430,3002993020000,포장용기,09-01,3020000016430-01,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0edd65ac4880d0f0c232cb6b80bc0e8a33808bf7b0bacd52fbbedf61a51ab81be,img/3020000016430-09-01__3020000016430-01.JPG,2000_json/3020000016430-01.json,image+text,3020000016430-09-01::3020000016430-01
3020000016430-09-01,3020000016430,3002993020000,포장용기,09-01,3020000016430-02,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0edd65ac4880d0f0c232cb6b80bc0e8a33808bf7b0bacd52f7bfaa2bd14f4159f,img/3020000016430-09-01__3020000016430-02.JPG,2000_json/3020000016430-02.json,image+text,3020000016430-09-01::3020000016430-02
3020000016430-09-01,3020000016430,3002993020000,포장용기,09-01,3020000016430-03,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0edd65ac4880d0f0c232cb6b80bc0e8a33808bf7b0bacd52f529d132d603c7762,img/3020000016430-09-01__3020000016430-03.JPG,2000_json/3020000016430-03.json,image+text,3020000016430-09-01::3020000016430-03
3020000016430-09-01,3020000016430,3002993020000,포장용기,09-01,3020000016430-04,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0edd65ac4880d0f0c232cb6b80bc0e8a33808bf7b0bacd52fbef6cfe68bd86be0,img/3020000016430-09-01__3020000016430-04.JPG,2000_json/3020000016430-04.json,image+text,3020000016430-09-01::3020000016430-04
3020000016430-09-01,3020000016430,3002993020000,포장용기,09-01,3020000016430-05,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0edd65ac4880d0f0c232cb6b80bc0e8a33808bf7b0bacd52f2ede2d82907c57fa,img/3020000016430-09-01__3020000016430-05.JPG,2000_json/3020000016430-05.json,image+text,3020000016430-09-01::3020000016430-05
3020000016430-09-01,3020000016430,3002993020000,포장용기,09-01,3020000016430-06,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0edd65ac4880d0f0c232cb6b80bc0e8a33808bf7b0bacd52f21aa41097493fae7,img/3020000016430-09-01__3020000016430-06.JPG,2000_json/3020000016430-06.json,image+text,3020000016430-09-01::3020000016430-06
3020000016430-09-01,3020000016430,3002993020000,포장용기,09-01,3020000016430-07,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0edd65ac4880d0f0c232cb6b80bc0e8a33808bf7b0bacd52fcd7d0dedfb92ca2e,img/3020000016430-09-01__3020000016430-07.JPG,2000_json/3020000016430-07.json,image+text,3020000016430-09-01::3020000016430-07
3020000016952-09-01,3020000016952,3002680120000,화장품 용기,09-01,3020000016952-01,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0edd65ac4880d0f0c46faa16d4d6673f103f15ad5032df0942092b5749a56c770,img/3020000016952-09-01__3020000016952-01.JPG,2000_json/3020000016952-01.json,image+text,3020000016952-09-01::3020000016952-01
3020000016952-09-01,3020000016952,3002680120000,화장품 용기,09-01,3020000016952-02,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0edd65ac4880d0f0c46faa16d4d6673f103f15ad5032df09404de48215fdaa820,img/3020000016952-09-01__3020000016952-02.JPG,2000_json/3020000016952-02.json,image+text,3020000016952-09-01::3020000016952-02
3020000016952-09-01,3020000016952,3002680120000,화장품 용기,09-01,3020000016952-03,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0edd65ac4880d0f0c46faa16d4d6673f103f15ad5032df0947f8e600cf3404cc6,img/3020000016952-09-01__3020000016952-03.JPG,2000_json/3020000016952-03.json,image+text,3020000016952-09-01::3020000016952-03
3020000016952-09-01,3020000016952,3002680120000,화장품 용기,09-01,3020000016952-04,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0edd65ac4880d0f0c46faa16d4d6673f103f15ad5032df09410eab06410904120,img/3020000016952-09-01__3020000016952-04.JPG,2000_json/3020000016952-04.json,image+text,3020000016952-09-01::3020000016952-04
3020000016952-09-01,3020000016952,3002680120000,화장품 용기,09-01,3020000016952-05,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0edd65ac4880d0f0c46faa16d4d6673f103f15ad5032df094f76d1f7e93a26389,img/3020000016952-09-01__3020000016952-05.JPG,2000_json/3020000016952-05.json,image+text,3020000016952-09-01::3020000016952-05
3020000016952-09-01,3020000016952,3002680120000,화장품 용기,09-01,3020000016952-06,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0edd65ac4880d0f0c46faa16d4d6673f103f15ad5032df094e056e1c87988477b,img/3020000016952-09-01__3020000016952-06.JPG,2000_json/3020000016952-06.json,image+text,3020000016952-09-01::3020000016952-06
3020000016952-09-01,3020000016952,3002680120000,화장품 용기,09-01,3020000016952-07,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0edd65ac4880d0f0c46faa16d4d6673f103f15ad5032df0943fe804a4ca9f921c,img/3020000016952-09-01__3020000016952-07.JPG,2000_json/3020000016952-07.json,image+text,3020000016952-09-01::3020000016952-07
3020000016998-09-01,3020000016998,3002822960000,포장용 용기,09-01,3020000016998-01,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0edd65ac4880d0f0cc2c085a4246e7b663e595944c7ecaccf7e2c01005e849ac9,img/3020000016998-09-01__3020000016998-01.JPG,2000_json/3020000016998-01.json,image+text,3020000016998-09-01::3020000016998-01
3020000016998-09-01,3020000016998,3002822960000,포장용 용기,09-01,3020000016998-02,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0edd65ac4880d0f0cc2c085a4246e7b663e595944c7ecaccfdc150eb6028da8fe,img/3020000016998-09-01__3020000016998-02.JPG,2000_json/3020000016998-02.json,image+text,3020000016998-09-01::3020000016998-02
3020000016998-09-01,3020000016998,3002822960000,포장용 용기,09-01,3020000016998-03,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0edd65ac4880d0f0cc2c085a4246e7b663e595944c7ecaccf925ac9bca843da29,img/3020000016998-09-01__3020000016998-03.JPG,2000_json/3020000016998-03.json,image+text,3020000016998-09-01::3020000016998-03
3020000016998-09-01,3020000016998,3002822960000,포장용 용기,09-01,3020000016998-04,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0edd65ac4880d0f0cc2c085a4246e7b663e595944c7ecaccfa0f125475777a96d,img/3020000016998-09-01__3020000016998-04.JPG,2000_json/3020000016998-04.json,image+text,3020000016998-09-01::3020000016998-04
3020000016998-09-01,3020000016998,3002822960000,포장용 용기,09-01,3020000016998-05,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0edd65ac4880d0f0cc2c085a4246e7b663e595944c7ecaccf7e113258e5f07b05,img/3020000016998-09-01__3020000016998-05.JPG,2000_json/3020000016998-05.json,image+text,3020000016998-09-01::3020000016998-05
3020000016998-09-01,3020000016998,3002822960000,포장용 용기,09-01,3020000016998-06,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0edd65ac4880d0f0cc2c085a4246e7b663e595944c7ecaccfa485f24fe934e048,img/3020000016998-09-01__3020000016998-06.JPG,2000_json/3020000016998-06.json,image+text,3020000016998-09-01::3020000016998-06
3020000016998-09-01,3020000016998,3002822960000,포장용 용기,09-01,3020000016998-07,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0edd65ac4880d0f0cc2c085a4246e7b663e595944c7ecaccf57b734bb08ad3d87,img/3020000016998-09-01__3020000016998-07.JPG,2000_json/3020000016998-07.json,image+text,3020000016998-09-01::3020000016998-07
3020000016999-09-01,3020000016999,3002822920000,포장용 용기,09-01,3020000016999-01,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0edd65ac4880d0f0cc2c085a4246e7b661a17b81247c5a3ca0439e1669a97845e,img/3020000016999-09-01__3020000016999-01.JPG,2000_json/3020000016999-01.json,image+text,3020000016999-09-01::3020000016999-01
3020000016999-09-01,3020000016999,3002822920000,포장용 용기,09-01,3020000016999-02,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0edd65ac4880d0f0cc2c085a4246e7b661a17b81247c5a3cacd24e28433b02961,img/3020000016999-09-01__3020000016999-02.JPG,2000_json/3020000016999-02.json,image+text,3020000016999-09-01::3020000016999-02
3020000016999-09-01,3020000016999,3002822920000,포장용 용기,09-01,3020000016999-03,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0edd65ac4880d0f0cc2c085a4246e7b661a17b81247c5a3ca098d51f6156b338c,img/3020000016999-09-01__3020000016999-03.JPG,2000_json/3020000016999-03.json,image+text,3020000016999-09-01::3020000016999-03
3020000016999-09-01,3020000016999,3002822920000,포장용 용기,09-01,3020000016999-04,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0edd65ac4880d0f0cc2c085a4246e7b661a17b81247c5a3ca93881c11f2425c11,img/3020000016999-09-01__3020000016999-04.JPG,2000_json/3020000016999-04.json,image+text,3020000016999-09-01::3020000016999-04
3020000016999-09-01,3020000016999,3002822920000,포장용 용기,09-01,3020000016999-05,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0edd65ac4880d0f0cc2c085a4246e7b661a17b81247c5a3cae7fb03e91db887f4,img/3020000016999-09-01__3020000016999-05.JPG,2000_json/3020000016999-05.json,image+text,3020000016999-09-01::3020000016999-05
3020000016999-09-01,3020000016999,3002822920000,포장용 용기,09-01,3020000016999-06,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0edd65ac4880d0f0cc2c085a4246e7b661a17b81247c5a3cae2c2818612289ab4,img/3020000016999-09-01__3020000016999-06.JPG,2000_json/3020000016999-06.json,image+text,3020000016999-09-01::3020000016999-06
3020000016999-09-01,3020000016999,3002822920000,포장용 용기,09-01,3020000016999-07,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0edd65ac4880d0f0cc2c085a4246e7b661a17b81247c5a3ca77539d9816a4673d,img/3020000016999-09-01__3020000016999-07.JPG,2000_json/3020000016999-07.json,image+text,3020000016999-09-01::3020000016999-07
3020000017000-09-01,3020000017000,3002822930000,포장용 용기,09-01,3020000017000-01,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0d8ee6709638b6fa151acb057bf4b283f873778c4a5b9305bc2687c8b01a1cbb2,img/3020000017000-09-01__3020000017000-01.JPG,2000_json/3020000017000-01.json,image+text,3020000017000-09-01::3020000017000-01
3020000017000-09-01,3020000017000,3002822930000,포장용 용기,09-01,3020000017000-02,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0d8ee6709638b6fa151acb057bf4b283f873778c4a5b9305b9065c340bc56c93a,img/3020000017000-09-01__3020000017000-02.JPG,2000_json/3020000017000-02.json,image+text,3020000017000-09-01::3020000017000-02
3020000017000-09-01,3020000017000,3002822930000,포장용 용기,09-01,3020000017000-03,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0d8ee6709638b6fa151acb057bf4b283f873778c4a5b9305bf388f8849b0a1e8e,img/3020000017000-09-01__3020000017000-03.JPG,2000_json/3020000017000-03.json,image+text,3020000017000-09-01::3020000017000-03
3020000017000-09-01,3020000017000,3002822930000,포장용 용기,09-01,3020000017000-04,http://plus.kipris.or.kr/openapi/fileToss.jsp?arg=75a63eed5a438998f9dc3380f5cb642cd56dcb0e0f0995b0d8ee6709638b6fa151acb057bf4b283f873778c4a5b9305bad504e0d8050ba0d,img/3020000017000-09-01__3020000017000-04.JPG,2000_json/3020000017000-04.json,image+text,3020000017000-09-01::3020000017000-04
